track_name,track_id,artists,artists_ids,album_name,album_id,duration_ms,explicit,popularity,popularity_per_artist,followers_per_artist,album_popularity
For the Love of Money,3p1JoOEhVkEnTaa4JzTMSk,"[""The O'Jays""]",['38h03gA85YYPeDPd9ER9rT'],Discover The O'Jays,0ojtTPjxQIYQ0gihHjQCy6,439866,False,57,59,1142619,0
Can't Stop,4BcS4LomxUnQpzx4hCaJTs,['Red Hot Chili Peppers'],['0L8ExT028jH3ddEcZwqJJ5'],By the Way,1jWKVgnHX8nwR551hQNx5K,269000,False,57,82,19683757,61
Atom,6mH9ah0JX6sahuT3tAtnoB,"['Nari', 'Milani']","['4BnRrrEajkXTP4tPtpL7SS', '09jpKMBT8vG1D1q8SBXH6H']","Miami 2013 (Mixed by MYNC, R3hab and Nari & Milani)",6QmPpXBlex1MzB874tXLr5,334015,False,21,24,4986,0
I Remember - Vocal Mix,24oJ33zUPIfFXVfc39g7E6,"['deadmau5', 'Kaskade']","['2CIMQHirSU0MQqyYHq0eOx', '6TQj5BFPooTa08A7pk8AQ1']",I Remember,7BvvgBNrGFOvoYKNPvoXv5,593604,False,47,68,1862788,52
Ready For Your Love,5wGLQvq6JoxYZX7V3ymPS5,"['Gorgon City', 'MNEK']","['4VNQWV2y1E97Eqo2D5UTjx', '7uMh23xWiuR7zsNkuNcm2G']",Sirens,7MQaCAAj19jwc9WKNZTcJG,198880,False,47,67,356550,42
Come a Little Closer,4sebUbjqbcgDSwG6PbSGI0,['Cage The Elephant'],['26T3LtbuGT1Fu9m0eRq5X3'],Come a Little Closer,5l5dVM9m11ZrxiGMXcGkRK,229346,False,74,73,3267891,0
No Cocaine,07QuKUTu5O40AibYYPx98I,['Alborosie'],['78u1jLVBjPSXQVmHBV43yG'],Escape From Babylon,2wrZVi0cgQtRhpYytAHpdD,254906,False,54,59,635208,52
Cough Syrup,1UqhkbzB1kuFwt2iy4h29Q,['Young the Giant'],['4j56EQDQu5XnL7R3E9iFJT'],Young The Giant (Special Edition),2ww7MYrkExsljnKhcINDse,249520,False,72,66,1495989,67
Spooky,1683Q5FUEQ4fIG2f87MAW4,['Dusty Springfield'],['5zaXYwewAXedKNCff45U5l'],"Music From The Motion Picture Lock, Stock And Two Smoking Barrels",2fdAkcqAzhesitKe2q91RL,155133,False,50,65,411263,47
Love Yuh Bad,0mfpp9F6KZUKjPzSQKlCjP,['Popcaan'],['62DmErcU7dqZbJaDqwsqzR'],Where We Come From,3KxV4BKuBa5MuoETwALcUc,220617,True,51,67,921419,0
Just My Imagination (Running Away With Me),39Bd345OWEhRNyfayhp9gv,['The Temptations'],['3RwQ26hR2tJtA8F9p2n7jG'],Dead Presidents Volume II / Music From The Motion Picture,52Us0gT9wf2yGMNlwTATGB,228160,False,65,67,2710658,0
Killing In The Name,59WN2psjkt1tyaxjspN8fp,['Rage Against The Machine'],['2d0hyoQ5ynDBnkvAbJKORj'],Rage Against The Machine - XX (20th Anniversary Special Edition),4Io5vWtmV1rFj4yirKb4y4,313573,True,81,71,5447861,77
Paradise - Tiësto Remix,0pjMTISKHTJkogN1BPZxaC,"['Coldplay', 'Tiësto']","['4gzpq5DPGxSnKTe4SA8HAU', '2o5jDhtHVPhrJdv3cEQ99Z']",Princess of China,3yddXawPNWK9qUDqB2UMY7,286346,False,55,86,25682903,55
Closer,4dTVgHZFPlaq9nPbLVVLSG,['Tegan and Sara'],['5e1BZulIiYWPRm8yogwUYH'],Heartthrob,5IUJ6v408Z7pECC3BXUJxX,209280,False,61,56,609859,56
It's Been Awhile,25CMmGsl22APKhfuj4Tp7j,['Staind'],['5KDIH2gF0VpelTqyQS7udb'],The Singles,5jp2GvFmxYbKge605mja3F,264706,True,70,65,2318511,0
Why'd You Only Call Me When You're High?,086myS9r57YsLbJpU0TgK9,['Arctic Monkeys'],['7Ln80lUS6He07XvHI8qqHH'],AM,5bU1XKYxHhEwukllT20xtk,161123,False,89,86,20020801,0
Trials of the Past,5xi6Afh939cKw8InioiS7z,"['SBTRKT', 'Sampha']","['1O10apSOoAPjOu6UhUNmeI', '2WoVwexZuODvclzULjPQtm']",SBTRKT,5fP2kgfePJZF4nB1XqC1i8,264120,False,46,60,623511,0
He Loves Me (Lyzel in E Flat),2PzYqACbv12FNhrlHPfJEH,['Jill Scott'],['6AVLthptCPhfrxlHadOBJD'],"Who Is Jill Scott? - Words and Sounds, Vol. 1",620y2xi6SkUb6IZlnnWxuG,285746,False,54,57,1698169,59
I'm Not Alone - Deadmau5 Mix,1xFPRq7rzAxdLVysdIQWXH,"['Calvin Harris', 'deadmau5']","['7CajNmpbOovFoOoasH2HaY', '2CIMQHirSU0MQqyYHq0eOx']",I'm Not Alone (Remixes),0bC9ODHO52JznkA8jyAHLf,495306,False,39,77,13104764,35
All The Small Things,2m1hi0nfMR9vdGC8UcrnwU,['blink-182'],['6FBDaR13swtiWwGhX1WQsP'],Enema Of The State,1fF8kYX49s5Ufv4XEY5sjW,167066,False,84,78,7592384,0
Hit the Road Jack,5dUMh0ugelpKfoFp3qChuK,['Ray Charles'],['1eYhYunlNJlDoQhtYBvPsi'],Jazz Masters Deluxe Collection: Ray Charles,3g0Wxa0dpv1CjXp8bUM3bD,119880,False,74,68,2039324,0
Wild One Two (feat. Nicky Romero and Sia),3l2xQwzdNcor10Pz49JqeN,"['Jack Back', 'David Guetta', 'Nicky Romero', 'Sia']","['4bXUaTjc7TQTvLqqCAlfYt', '1Cs0zKBU1kc0i8ypK3B9ai', '5ChF3i92IPZHduM7jN3dpg', '5WUlDfRSoLAfcVSX1WnrxN']","Wild One Two (feat. David Guetta, Nicky Romero & Sia)",075GJANShYjqtYVlMzLY9P,346929,False,34,72,13663558,0
I Just Called To Say I Love You,6RNDeRnWsRMjPdNVgupZCs,['Stevie Wonder'],['7guDJrEfX3qb6FEbdPA5qi'],The Definitive Collection,2aZDAIPPNMn1HT2TfW42pP,262240,False,77,75,6125151,0
Mr. Brightside,003vvx7Niy0yvhvHt4a68B,['The Killers'],['0C0XlULifJtAgn6ZNCW2eu'],Hot Fuss,4undIeGmofnAYKhnDclN1w,222973,False,87,76,6992335,5
Gyal Bruk Out,6aHhMN1QoYiDttlyOoa9Ck,['Alkaline'],['2LIAgeQ5NZurwixfoG3CWZ'],123 EP,483JiX4ZWY8w1TS2EyaaFM,162377,True,51,56,440948,0
(What A) Wonderful World,7jVBSPLSbL1jKVBDMXlRCx,['Sam Cooke'],['6hnWRPzGGKiapVX1UCdEAC'],Portrait of a Legend (Remastered),0oTTjsFeHYunInQieE1U3n,127186,False,66,68,1487890,0
Till It Hurts,6hJSH3jS9jG6khVclppBJw,"['Yellow Claw', 'Ayden']","['47z7ZrgFoBvVpCnElCE3Zh', '4AD3pq7Rxp3tKxr0yGp0DS']",Till It Hurts,68ErfcyD3jUOY0Y2rSqPXw,188680,False,49,54,520922,0
City Of Dreams - Radio Edit,54ZPmGE1uOG9IYoUBSRSp7,"['Dirty South', 'Alesso', 'Ruben Haze']","['1bpzpALZwOoKXzwMg2i8WB', '4AVFqumd2ogHFlRbKIjp1t', '5nkzSFYwr8GJcwHT6vbbYL']",City Of Dreams,3WjpPZGNcRx1aEZdESXt7C,226866,False,60,55,1388970,0
Pray to God (feat. HAIM) - Calvin Harris vs Mike Pickering Hacienda Remix,4owbJfCN73rJQAgQ7HMBBH,"['Calvin Harris', 'HAIM', 'Mike Pickering']","['7CajNmpbOovFoOoasH2HaY', '4Ui2kfOqGujY81UcPrb5KE', '1isL16Nflph6TTqmFAnb8Y']",Pray to God (feat. HAIM) [Calvin Harris vs Mike Pickering Hacienda Remix],6sZHNi1h8WzKMMf1zUj6OB,224106,False,41,60,8221801,34
Money In My Pocket,5jla2fhvErKAiUHG3fnRuv,['Dennis Brown'],['0UmBaQJflaHddKtf1lrA6F'],Words Of Wisdom,1z8A6cocNi7jSr437sCilU,228866,False,34,51,272766,27
Animals - Radio Edit,65G7XDGcybJiGywSCXJiL5,['Martin Garrix'],['60d24wfXkVzDSfLS6hyCjZ'],Animals,63Xla1b6MLjkfo8An0Fjib,176120,False,64,76,15799127,5
Calling (Lose My Mind) - Extended Club Mix,6KZa7U25YolwUi0TF5gov7,"['Sebastian Ingrosso', 'Alesso', 'Ryan Tedder']","['6hyMWrxGBsOx6sWcVj1DqP', '4AVFqumd2ogHFlRbKIjp1t', '4we5S2VLjgY9KzIzApL1KI']",Calling (Lose My Mind),2fI3bvXQeO3ZRgHKI5MTLe,375400,False,40,65,1645783,0
"The Island - Steve Angello, AN21, Max Vangeli Remix",2RS9TJTiHvg0guy8hSmiAF,"['Pendulum', 'AN21', 'Max Vangeli', 'Steve Angello']","['7MqnCTCAX6SsIYYdJCQj9B', '3wPBMtzFP84b7UN786Sxhn', '6Tu9KiWKN5ENQ2VjGCVN18', '4FqPRilb0Ja0TKG3RS3y4s']","The Island (Steve Angello, AN21 & Max Vangeli Remix)",76TlPoqPLiYJJ2sjgHb9vE,400000,False,42,48,378456,35
Oh Jah Jah,1RcSWOLrG1MLZCpl61E3Dp,['Eddie Murphy'],['1Zq8pfBl4ejCMrWdeAdphc'],Oh Jah Jah,1tWDQnZTt5Bn9roPBNhII9,232346,False,40,45,83371,0
Finale (feat. Nicholas Petricca),4ATmY1hv93ehw77LrIdbEh,"['Madeon', 'Nicholas Petricca']","['4pb4rqWSoGUgxm63xmJ8xc', '7MfqTaqzU4P7AqqnFj3rYk']",Adventure (Deluxe),3uKLwDjku2Us0c81LEmftR,204853,False,52,46,322180,59
Mercy,78twQ5XCFJMTE37ZSU0gsj,['Duffy'],['37NqXwtb6nIEqRt4EJSoIO'],Rockferry (intl Deluxe Edition),7HPrr0iy8FSvvCtfPWeKRA,219920,False,61,59,929431,0
Be Right There,2egKQvoHiCJyHXn8lRlsrl,"['Diplo', 'Sleepy Tom']","['5fMUXHkw8R8eOP2RNVYEZX', '1D9XQXqh4YQfJwX7hyLWwr']",Be Right There,15MvD5kTfimvwBTCV7XLSn,237051,False,57,63,1283671,0
Mammoth,76fqWMe0buqQoaNTIbLWmr,"['Dimitri Vegas & Like Mike', 'MOGUAI']","['73jBynjsVtofjRpdpRAJGk', '4xgFgBZ7CRtgtHcziClOwQ']",Spinnin' Records Loves Ibiza! (Season 2013),0CkFRhffY1P9uA0Jo42ijX,332289,False,58,62,1730815,0
All Cried Out (feat. Alex Newell) - Radio Edit,6n7rJUcwmQDestMYXoSoZF,"['Blonde', 'Alex Newell']","['2nuKjZLgc7II6FO4Rxjt5e', '2vGaSKEDFsVPBgcnGxqlBN']",All Cried Out (feat. Alex Newell) [Radio Edit],4glrp7UJjimZral416kQ1d,170716,False,64,52,86187,56
Hot Lazy Porch Swing,2PXUgtcmfbaV5iFsVlNZRc,['Cinema Guitar Works'],['6LH5eFiToHmJAkdVNnJiJu'],Cinema Blues,2sLnko3v52g2cu6u9SBrwN,180680,False,16,3,243,0
A-Punk,3AydAydLzyyZutA0375XIz,['Vampire Weekend'],['5BvJzeQpmsdsFp4HGUYUEx'],Vampire Weekend,5oXBmKbyJeQftWMo87cQ9F,137760,False,71,66,1854963,0
The Night Out - Madeon Remix,0JUa73C2r5beBMhy9NXX1E,['Martin Solveig'],['1bj5GrcLom5gZFF5t949Xl'],The Night Out EP,4koAWSQBYnonjggr8UooQk,220500,False,33,64,1215491,38
Where Did Our Love Go,69RH84na5iUNwrwxpgjC5j,['The Supremes'],['57bUPid8xztkieZfS7OlEV'],Motown: The Complete No. 1's,0iv3gV69jA1YY2H0UTy9yF,153333,False,68,63,1580389,0
Your Love Is King - Remastered,5EwNOL1CWnM74ptsVvW9OV,['Sade'],['47zz7sob9NUcODy0BTDvKx'],The Ultimate Collection,3JYT9f8X9LOfpTzbKDWN4a,221293,False,56,72,3247028,67
My Head Is A Jungle (MK Remix),0BqGOXOlhbxZ0qEDTEEYjG,"['Wankelmut', 'Emma Louise', 'MK']","['01e2lCvLZ4fLUIRy68nptH', '1A96iePIMNFBjLrjXEl718', '1yqxFtPHKcGcv6SXZNdyT9']",My Head Is A Jungle (MK Remix / Radio Edit),2zOqNJBZAqp57WXXhE4zpn,205647,False,41,60,151383,56
Living For The City,1O1mCVN5hue4lOOqd5EysZ,['Stevie Wonder'],['7guDJrEfX3qb6FEbdPA5qi'],Number 1's,5x7vXXWapy8cUmdSuwpUy1,219306,False,55,75,6125151,0
The End,0ATGtVffIarbZ83Y33TCfa,['Tommy Trash'],['1tBU8jUEdVR3mqSsAqEGfD'],The End,75sjZfqAsLO1C70V4vEuAd,330000,False,27,53,144981,0
Holiday,1YbbabJAtbmqCjMHGSqsrU,['Hannah Arterton'],['4hn9UL7qchh7QkoWENTMjX'],Walking on Sunshine (Original Motion Picture Soundtrack),6kyDaf7XFLF9LXLc8tmZxA,214520,False,23,38,653,37
Pain in My Heart,5hYLkoG8GC1NSq3rzpEPfD,['Otis Redding'],['60df5JBRRPcnSpsIMxxwQm'],The Very Best of Otis Redding,28Pt7Q4ikXNPOEbtGnKlFA,146746,False,34,70,2091653,54
Radioactive,4G8gkOterJn0Ywt6uhqbhp,['Imagine Dragons'],['53XhwfbYqKCa1cC15pYq2q'],Night Visions,6htgf3qv7vGcsdxLCDxKp8,186813,False,74,88,47972820,75
If You Don't Know Me by Now (feat. Teddy Pendergrass),3NElqDNNnzvWYOwsbxLQKN,"['Harold Melvin & The Blue Notes', 'Teddy Pendergrass']","['438JBZR1AR0l04AzcYW9gy', '68kACMx6A3D2BYiO056MeQ']",The Best Of Harold Melvin & The Blue Notes: If You Don't Know Me By Now (Featuring Teddy Pendergrass) (feat. Teddy Pendergrass),4FyAsercGqajQeEdk2Isj6,205906,False,62,56,886242,0
Years,5pVk15sR3OgIeKBKqG9jWw,"['Alesso', 'Matthew Koma']","['4AVFqumd2ogHFlRbKIjp1t', '1mU61l2mcjEFraXZLpvVMo']",Years,1PlF1jyRiedbmqpouky37k,195466,False,49,66,2023622,0
She's Royal,6dFOwtd9iBMERardJvsIxY,['Tarrus Riley'],['4frHO7KPcfMjhnVdIMJ98c'],Parables,4xliwWMj72GCy9Edq1v985,251026,False,60,56,362231,54
The Veldt - 8 Minute Edit,7oPqRSubaWcDb5F68aw3P6,"['deadmau5', 'Chris James']","['2CIMQHirSU0MQqyYHq0eOx', '74b7GmA2oW8OcG5lZorMFj']",The Veldt,0pJJgBzj26qnE1nSQUxaB0,520145,False,45,54,1401848,49
Police In Helicopter,0mD19MC6H0OzHvEUADHypU,['John Holt'],['312pFk2xpEwYWLGPehc4Nu'],Police In Helicopter,1iPXrvxc1kn8Nlk6yT0PUN,219160,False,60,51,127320,0
Needle In A Haystack,26fSgIa539TCK3KV76chHU,['The Velvelettes'],['72Q7helEnjOptf8FAoZQTi'],The Very Best Of The Velvelettes,6wea3qGhMVcla0QcT7cYVI,149866,False,53,38,135014,0
Don't Look Down (feat. Usher),5M9jOReAKGZ2AttVefFjTY,"['Martin Garrix', 'Usher']","['60d24wfXkVzDSfLS6hyCjZ', '23zg3TcAtWQy7J6upgbUnj']",Don't Look Down (feat. Usher),7e4eCJT5ON1FpJD5Si341e,223139,False,66,78,13156000,58
Living In Love,0y4gGU7CDar41GlemxXFqg,['I Wayne'],['3HQIkVkhoARQMb0XlvyUKL'],Universal Message Vol. 3,6BtZI3Gtkv6dG2QcGATexK,213133,False,53,46,164495,0
Take Me Home (feat. Bebe Rexha),2zMXH5k5NZy1Nw460bLvRh,"['Cash Cash', 'Bebe Rexha']","['1LOB7jTeEV14pHai6EXSzF', '64M6ah0SkkRsnPGtGiRAbb']",Overtime EP,5lLQIsKacRMQwp4tfrocjh,206320,False,59,72,4454120,42
Rude Boy,1OR5HVQgKpCZn2JNIwTKmq,['Dub Inc'],['0fSuChlRe8ZYtVFYDoG87U'],Diversité,37De4dxQhuvbnWJKx96qJ0,311480,False,55,53,290325,51
"It's A Man's, Man's, Man's World",3SQ9Hb9rfpJ02AWfaOPhpy,['James Brown'],['7GaxyUddsPok8BuhxN6OUW'],Classic,3O6jSD3mTJ2JPf7KHXSRoF,167373,False,65,63,2042092,0
I Want U,6wb61u8ayuanWSHZzle5od,['Alison Wonderland'],['11gWrKZMBsGQWmobv3oNfW'],Run,2171Xej1ilxs504JS6eayi,210017,False,56,55,470038,0
The Way You Do The Things You Do,3496rr5XSGD6n1Z1OKXovb,['The Temptations'],['3RwQ26hR2tJtA8F9p2n7jG'],Motown: The Complete No. 1's,0iv3gV69jA1YY2H0UTy9yF,165744,False,61,67,2710658,0
Everybody Talks,2iUmqdfGZcHIhS3b9E9EWq,['Neon Trees'],['0RpddSzUHfncUWNJXKOsjy'],Everybody Talks,1YcrOSpxttHMER7xHivryA,177280,True,81,65,1233091,0
Ladies,6iNHWlOLt4NuDi9iSvtznO,"['Lee Fields & The Expressions', 'Lee Fields']","['2bToe6WyGvADJftreuXh2K', '3MAzDpqE01xyUmzNsc0Ee0']",My World,7ElHdWPD6YbkbltJQgCiDc,257386,False,54,49,94152,52
The Payback,5OcyX5eg7VrJuI833qOCUc,['James Brown'],['7GaxyUddsPok8BuhxN6OUW'],"Music From The Motion Picture Lock, Stock And Two Smoking Barrels",2fdAkcqAzhesitKe2q91RL,459893,False,59,63,2042092,47
Pusherman,7zrPswSV1yxrill5OyCuaU,['Curtis Mayfield'],['2AV6XDIs32ofIJhkkDevjm'],Beautiful Brother - The Essential,0oY0JQR52E8uSBBBUr8x8b,300693,False,60,59,1028095,0
In Bloom,30HCB1FoE77IfGRyNv4eFq,['Nirvana'],['6olE6TJLqED3rqDCT0FyPh'],Nirvana (International Version),3SBQfBKAPWvCr4qse1uNis,255080,False,71,81,17621965,0
Marcus Garvey,30ELPvO4DH57Rq2kgj7a8e,['Burning Spear'],['6qaKS0nzGP4hfjl4aFZmEU'],Jah No Dead - An Introduction To Burning Spear,054qvIn982kZxFYHvoxrmL,207000,False,56,49,475214,0
Good For The World,0PfO9J5WWNk0w4hX5pCL25,"['Sizzla', 'General Knas']","['72T7x96EAqN2UWvAgobYfv', '42SZWoHp8GLbTAFCF8xOIy']",Good For The World (ft Sizzla),03UHAPubNBNA7BGp3FtU9B,216917,False,28,48,298603,0
Ghosts 'n' Stuff (feat. Rob Swire),3ezkJgagRPZ39KCTrKcSI7,"['deadmau5', 'Rob Swire']","['2CIMQHirSU0MQqyYHq0eOx', '2SNg8nqwOHF1eZgRnL9zes']",For Lack of a Better Name (The Extended Mixes),3eNZDL2rqTVvmiC1f0yFwF,328746,False,62,58,1405090,56
World A Reggae Music,4lE3rkBD6Ey1SQSd19XfY7,['Anthony B'],['7Lij2ZLJJQOfGojVR3Wmqa'],Black Star,4vwPhmk9UeW85CnLXexdrB,224840,False,58,51,297369,0
Superlove,0kXJNqmYdjwb31QLWGkNb7,"['Avicii', 'Lenny Kravitz']","['1vCWHaC5f2uS3yhpwWbIA6', '5gznATMVO85ZcLTkE9ULU7']",Superlove,4e8lXCOdFHi6iYGq9gZh7s,322514,False,49,75,12898223,41
I Loved You (feat. Melissa Steel),4KuS9s0fuqLznp9AJTqTm7,"['Blonde', 'Melissa Steel']","['2nuKjZLgc7II6FO4Rxjt5e', '4NANaRSl8fuDZ3wMlQCVmf']",I Loved You (feat. Melissa Steel),7onuwN1E6MPBFMbG4WAOoS,184704,False,53,48,64961,45
Rather Be (feat. Jess Glynne),3s4U7OHV7gnj42VV72eSZ6,"['Clean Bandit', 'Jess Glynne']","['6MDME20pz9RveH9rEXvrOM', '4ScCswdRlyA23odg9thgIO']",Rather Be (feat. Jess Glynne),4UB0J5V3JsZZtNR360pZ6r,227833,False,75,73,4074220,67
Fly By Night,2sxM1LEsdUtwLgCp3ZpB7i,"['Broiler', 'Tish Hyman']","['3836OTICMPjhTMMcpPw4EC', '6WzffCtFJ1iDsAwEV35h6K']",Fly By Night,1nLwOFUfDJbtzgRk4VlsoY,198720,False,27,50,93825,29
Never Believe You,3sCXqQMIO0ea1A3VwjOIZp,['Mavado'],['0eezS9KmhdjGN436RdTIXu'],Never Believe You - Single,6dk86qv35VVBnedsr3TeUt,231852,False,45,57,538542,0
Cannonball (Earthquake),2y5lOo1TNIQJIDBc1EDtPX,"['Showtek', 'Justin Prime']","['3gk0OYeLFWYupGFRHqLSR7', '0TFdkHvlyUVl9zrb4seHxJ']",Dance Chart (Winter/Spring 2013),0gnkj5ACIgxGWAsUol1Iik,212151,False,38,52,240852,0
Hey Brother,4lhqb6JvbHId48OUJGwymk,['Avicii'],['1vCWHaC5f2uS3yhpwWbIA6'],True,02h9kO2oLKnLtycgbElKsw,255093,False,80,81,22877205,0
Somebody to Love,4uGIJG1jYFonGc4LGp5uQL,['Jefferson Airplane'],['2qFr8w5sWUITRlzZ9kZotF'],Best Of,387wE7UNIyqL4w8UnX2n4N,174840,False,71,60,1459974,0
The Whiskey Ain't Workin' (feat. Marty Stuart),4Mncwn3GoNWdyXLWrcRJpW,"['Travis Tritt', 'Marty Stuart']","['2M4Yt7oKGoYd0wqU44k4i2', '3OyGv7XUYQwQgECYSzJhyO']",It's All About to Change,3RBu5X7JheOzf1qtDVPkoW,159880,False,54,56,703668,60
Get Down Tonight,4msPRe3NEDVL6dsBcE7AhL,['KC & The Sunshine Band'],['3mQBpAOMWYqAZyxtyeo4Lo'],KC & the Sunshine Band... and More,6ufis2iWp3hrox9QJfg5Jq,317106,False,53,64,899106,52
Don't Stop,0ygoI3HcoGScxt879A23Uk,['ATB'],['7jZM5w05mGhw6wTB1okhD9'],Movin' Melodies,4DfD9bqzlfSbEf5kWgufPk,221160,False,58,64,356701,61
You Should Be Dancing,2xiOdusRnZezQok1RgLNeS,['Bee Gees'],['1LZEQNv7sE11VDY3SdxQeN'],Saturday Night Fever [The Original Movie Soundtrack],0taUwU7qjtc9lvwmd7FKac,256493,False,70,77,6832237,0
Your Man,1WzAeadSKJhqykZFbJNmQv,['Josh Turner'],['7vCtweS8UVAXTyau2j0rDT'],Your Man,5NATaOfEAcyQFATqWZRKLO,211893,False,75,65,2576203,71
Suavemente,1YwPNemawMgGe6sF4U0FTE,['Elvis Crespo'],['1c22GXH30ijlOfXhfLz9Df'],Suavemente...Los Exitos,4p7YUpyEWoFheYconnjTqh,266306,False,67,65,991589,62
Summertime Blues,3oAWTk92mZBxKBOKf8mR5v,['Eddie Cochran'],['1p0t3JtUTayV2wb1RGN9mO'],The Very Best Of,25TCdjTn54TAHVulRohu4G,119360,False,65,53,307699,0
Abre Que Voy,3ihMiG7GPZdsWJcf7Tyevw,['Miguel Enriquez'],['3BuDl3fIeTGNTV50Y7NyqL'],Grandes Exitos,5syjNOn67VhltUhaZMkVoZ,262746,False,49,33,6998,42
Bubba Shot The Jukebox,0PsBdKWnOQGMo9smobflvy,['Mark Chesnutt'],['2cNV8vNe2fPFf6OfGOBbSS'],Longnecks & Short Stories,3GAq1vI6aQ5gZu53e8DZFy,185840,False,63,55,721465,57
Highway Star,4gVTozEmzwAUXpwj3jEetX,['Deep Purple'],['568ZhdwyaiCyOGJRtNYhWf'],Deepest Purple: The Very Best of Deep Purple,2jm9Vixt3Nn2oE4VtOVUD8,368506,False,60,66,5041510,59
One More Red Light,30jUFpRq1l7QPytEAoX1m8,['Cassadee Pope'],['7ahuvq1mbb4idwG1iJbSFG'],One More Red Light,6h3XvFssN6IhrbmEjTev7h,210264,False,29,53,239907,22
"Oiga, Mire, Vea",17Sfr3T1chYPGcmM4VlhCh,['Guayacán Orquesta'],['2pZ81eCkqxemIjqqfE1fhE'],V.I.P. Edition,347gV97H7hMyQnao9IOUwa,325642,False,68,59,380797,0
Panama - 2015 Remaster,05RgAMGypEvqhNs5hPCbMS,['Van Halen'],['2cnMpRsOVqtPMfq7YiFE6K'],1984,6x2n6wj3WvkRi8J8gxEcF0,210226,False,76,72,5419752,0
Jailhouse Rock,6pyex9B1kBoRIuabBAc4m8,['Elvis Presley'],['43ZHCT0cAZBISjO8DG9PnE'],Elvis 30 #1 Hits,0QVoYzGd1p8Z3ohEaM0lsc,155333,False,58,78,8288284,72
Este Amor,6P6IMxjBSNUEL5ri20TnKS,['Maelo Ruiz'],['3HyrDGPLI0c9Rd8luuO0zw'],Amor y Sentimiento,3kQG5qmAlyznGH8yt3nSJJ,280693,False,59,64,1583938,0
Ain't Talkin' 'Bout Love - 2015 Remaster,6fybp4N6eW3bsFAvARxyVe,['Van Halen'],['2cnMpRsOVqtPMfq7YiFE6K'],Van Halen (Reissue),7G2PY8yve3Db0PeGsosb4x,227800,False,70,72,5419752,0
Louisiana Saturday Night,50PU05RTGva8laKDwxED9Y,['Mel McDaniel'],['1fMdO9vLUd6wW4jbMeNiup'],I'm Countryfied,3F88UQZzP3fmw2p3m2j9l5,144186,False,70,56,184335,63
Por un Segundo,2MioxSroS0g1mi24LLfcnq,['Aventura'],['1qto4hHid1P71emI6Fd8xi'],The Last,57tmzh0hsnWU8znnvEWJbe,255026,False,71,77,7198240,78
Right Or Wrong,79WaXLL2fKLxBE77Oh0Al6,['George Strait'],['5vngPClqofybhPERIqQMYd'],Right Or Wrong,4tNMkO2t6XfbA9BC8ZcgT2,125973,False,35,73,3831785,51
Virgen,1HWbpfmzt1YplLceHgirCv,"[""Adolescent's Orquesta""]",['70nxnxEqDQIEWneRjg2Q4O'],Ahora Mas Que Nunca,1r7GpzIQ7EHHsYrTRey2lV,273763,False,75,67,811676,0
Crispy Bacon,3PQGdUJ9GTKv0EttfvPlii,['Laurent Garnier'],['3y1SoTOdrmRNTBVph5T0VZ'],30,7jnxvXE6z50MoFPq3kUKqh,352093,False,42,41,160428,0
Everytime We Touch,5YJtMNWKe55yr49cyJgxva,['Cascada'],['0N0d3kjwdY2h7UVuTdJGfp'],Platinum,1NweKlMrOqdLwqDLf50h9q,197124,False,73,66,483635,0
Human After All,3aByRUC2BVL6Fs1zI723sd,['Daft Punk'],['4tZwfgrHOc3mvqYlEYSvVi'],Human After All,2T7DdrOvsqOqU9bGTkjBYu,319879,False,48,82,9439238,60
The Shake,2KZXnN63ae6G6Cai2NhPkG,['Neal McCoy'],['69Etpls5a2aATUkB6NInTY'],Be Good At It,5OcjMDGFwrToI1UXdcMshM,213333,False,57,48,424910,49
"With You, Friends (Long Drive)",1aF6jpITT6RzPxrYsZJeIm,['Skrillex'],['5he5w2lnU9x7JFhnwcekXX'],Scary Monsters and Nice Sprites EP,35tQBmq1RblVUzAvfsw5uO,389023,False,44,78,8183408,59
Hardstyle,67vS3ecWJIeFmKuJcv8MWU,['Starsplash'],['36QdWK7j3cN0UIPyrB6TIz'],Back By Popular Demand,43TJp5PtFSy7hmdXjmaNwG,219160,False,38,38,24074,42
Qué Habría Sido de Mí,20BmEh6SHpThJEGL1L7uJU,['Víctor Manuelle'],['4N5fp4zhTsVITZTVfsXpc2'],Exitos de Victor Manuelle,00t11Er6J0FAKiGP1B8r0P,291760,False,38,63,1725526,61
Hasta Que Vuelvas Conmigo,2jQFh3tNFsqWNViCNf0ePP,['Marc Anthony'],['4wLXwxDeWQ8mtUIRPxGiD6'],Dos Clásicos,4Nyp7QrPLKUKeck9MIkO1q,291106,False,31,77,8877340,54
Whole Lotta Love - 1990 Remaster,0hCB0YR03f6AmQaHbwWDe8,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],Led Zeppelin II (1994 Remaster),70lQYZtypdCALtFVlQAcvx,333893,False,78,77,13405676,75
Bohemian Rhapsody - Remastered 2011,2GAIycsMaDVtMtdvxzR2xI,['Queen'],['1dfeR4HaWDbWqFHLkxsg1d'],Queen 40 Limited Edition Collector's Box Set,1Q9NOisnaTULM5CZD4rIgZ,354320,False,55,84,46794019,52
Te Amare,4kwfYrz69SeT89FdwAVsx1,['Huey Dunbar'],['6fhCq41xOJnMGIvFd13Oft'],Huey Dunbar IV,3LgXObtD1RdR80IUDD5LZl,250906,False,55,43,90755,48
